split_id,firm,y_true,rating,p_a,p_b
2,E87,1,C,0.5416437390533767,0.20184485237185645
2,E88,0,A,0.30384582375403046,0.14830798592166108
2,E91,0,A,0.35668073811503687,0.15523563522757738
2,E92,0,C,0.5124060883646686,0.3957068151851821
2,E93,0,B,0.4482910096395066,0.22401932249693204
2,E96,0,C,0.5271823047690162,0.6227458706070963
3,E10,0,B,0.09082294298594404,0.0636748003275596
3,E103,1,D,0.35593102648655073,0.1821738783382882
3,E11,0,C,0.07371708653213574,0.16661636354016632
3,E115,1,D,0.7480570085233662,0.7531862812185004
3,E118,1,D,0.4498710803734665,0.49619766456000314
3,E12,0,B,0.10650971311969319,0.12463656490786154
3,E13,0,A,0.08933934197068069,0.06924632586692521
3,E28,0,B,0.07794424425838768,0.13317492122112984
3,E29,1,C,0.09125737714311029,0.12463656490786154
3,E39,0,C,0.1801679246774603,0.16661636354016632
3,E4,0,C,0.039145378586369385,0.0537778510510857
3,E45,1,B,0.08736647446540786,0.058426587161076175
3,E5,0,B,0.05052440788087356,0.060303161263695275
3,E57,0,B,0.08329050714511288,0.04370475563939048
3,E59,0,A,0.09489919105420369,0.0636748003275596
3,E60,0,B,0.23368449101866925,0.140506691637181
3,E63,0,B,0.1397098397158292,0.056134336006503444
3,E70,0,B,0.21759560273657036,0.10579913289761432
3,E71,0,B,0.14910155702415523,0.048100995926120424
3,E73,0,C,0.23684033505952382,0.1689505851500696
3,E84,0,A,0.16466721057417416,0.1057382771622709
3,E85,0,B,0.2662231272452873,0.15354505573899604
3,E95,0,B,0.091036143595802,0.08517578087831298
3,E97,0,B,0.21577901606530064,0.1725108034521115
3,E99,1,D,0.6161195955789099,0.5156951388699982
4,E101,1,D,0.9033794204204472,0.704087166333741
4,E107,1,D,0.45368133319909876,0.4976532378062278
4,E110,0,C,0.6519170827594744,0.7341459569097761
4,E119,1,D,0.7733094244381492,0.7121143311667226
4,E123,1,D,0.7447718102443643,0.6932575523760637
4,E15,0,A,0.10232957401184667,0.10267999309658807
4,E17,0,A,0.14680197215937296,0.05624758019807997
4,E23,0,B,0.1078946749883851,0.06300479818517148
4,E37,0,B,0.17955291047567545,0.07180192469572197
4,E41,0,C,0.2282503934370303,0.05945516142173475
4,E46,0,C,0.24883692329704996,0.06300479818517148
4,E51,0,B,0.16383209183060274,0.05624758019807997
4,E52,1,D,0.20149122564400265,0.09485894900497031
4,E55,0,C,0.19607613716359237,0.08607901307986529
4,E58,0,B,0.3107070875167224,0.06546355709889977
4,E6,0,A,0.14098513965751386,0.06300479818517148
4,E65,0,B,0.39099959125539757,0.05624758019807997
4,E69,0,C,0.035954488932559904,0.09005442045968151
4,E7,0,A,0.07784702072712768,0.053080314366982746
4,E72,0,C,0.37514267830686004,0.06324350961983428
4,E80,0,C,0.44729396742037997,0.15043076033810324
4,E81,0,A,0.3506094076555351,0.10142621220078935
4,E9,0,A,0.13741480672426307,0.06251411785181708
4,E94,0,C,0.3028730010059871,0.290928143422612
5,E100,1,D,0.22156874307188487,0.4907865450788051
5,E105,0,C,0.34914969106210314,0.5163328529905531
5,E108,1,D,0.6344788416296963,0.6335626431023529
5,E111,1,D,0.22506641328029212,0.4898908272181416
5,E116,1,D,0.5265549547749259,0.5019214848818154
5,E122,1,D,0.42511937139450534,0.5126313606901013
5,E2,0,A,0.0691842894348524,0.05969245881264541
5,E24,0,A,0.21287045259964438,0.04347208922382214
5,E25,0,C,0.2396544072735171,0.08028315312294838
5,E26,0,A,0.4028746884021968,0.06982203740234692
5,E33,0,B,0.2257289254388298,0.059842749029984973
5,E34,0,B,0.21230820309600126,0.06445009859428925
5,E35,0,B,0.17008472181986736,0.07137966475432748
5,E38,0,B,0.31113965072028704,0.16182576900533605
5,E49,0,C,0.30682627229971127,0.04831975467265194
5,E50,0,C,0.23749214827949144,0.2137378893139589
5,E66,0,B,0.3052846131005056,0.2206208451220597
5,E68,0,C,0.4614718241190274,0.36301627384858726
5,E74,0,B,0.18386737365394745,0.12127449022379838
5,E77,0,C,0.3333159521262719,0.2234504194929343
5,E78,0,C,0.3832993318384376,0.2485715047521796
5,E86,0,C,0.07904113011437991,0.540274351797084
5,E89,0,A,0.5482771573981012,0.28234180637573864
5,E90,0,C,0.4615947836673756,0.15539267904903467
6,E106,0,B,0.49160464148232924,0.7292261666140013
6,E113,1,D,0.9344461257219091,0.6830254337396775
6,E13,0,A,0.1479859850854323,0.05782645410181827
6,E18,0,A,0.19795692662692788,0.0417771086469322
6,E19,0,A,0.12908006663747906,0.08376611286333513
6,E20,0,B,0.13635746994635298,0.039182076419085374
6,E25,0,C,0.2649922530732901,0.05782645410181827
6,E32,0,B,0.3187671890848867,0.05782645410181827
6,E34,0,B,0.1837352844144968,0.05011062276938427
6,E36,1,D,0.1670979482734938,0.039182076419085374
6,E52,1,D,0.2520775056419972,0.15505144991781936
6,E57,0,B,0.20093243400280494,0.045713004751839044
6,E60,0,B,0.46085315077098155,0.17438340081968462
6,E63,0,B,0.2985391785134712,0.10867560237071021
6,E68,0,C,0.5192854102096027,0.15723045941938893
6,E70,0,B,0.4339359669900968,0.056232837607488886
6,E71,0,B,0.32035233137829966,0.06630418248014418
6,E74,0,B,0.1938381828544478,0.12527949171212135
6,E81,0,A,0.2957363619576567,0.039182076419085374
6,E82,1,D,0.4463259087801737,0.0499977976441662
6,E84,0,A,0.2962194729946765,0.039182076419085374
6,E87,1,C,0.5348634290280536,0.057007170981671386
6,E88,0,A,0.34771185806360755,0.04871864860493553
6,E89,0,A,0.45862789433183254,0.12306469830922133
6,E90,0,C,0.4978964822364946,0.05782645410181827
7,E100,1,D,0.4162270966774947,0.6532960338101164
7,E101,1,D,0.8180804762875103,0.5725859157793387
7,E107,1,D,0.4741806057224309,0.47421405228076374
7,E11,0,C,0.20995455873698296,0.22468353350563863
7,E112,1,D,0.5278233193830176,0.6002981542475844
7,E114,1,D,0.6812939771246316,0.5692800322591338
7,E121,1,D,0.5135009806817981,0.4170456700558802
7,E15,0,A,0.13447651017760467,0.07321166429258098
7,E26,0,A,0.32035307208459046,0.08236282192109036
7,E27,0,A,0.305883952779799,0.07845041694757557
7,E31,0,A,0.20593068354291916,0.06368349526650094
7,E35,0,B,0.16188440728189882,0.05661508267925018
7,E39,0,C,0.40678603601278274,0.23914990779473388
7,E4,0,C,0.19116246729882042,0.05996588227495852
7,E51,0,B,0.16107426556983578,0.04742511448894846
7,E56,0,C,0.2665878007142691,0.12418208737696816
7,E6,0,A,0.17484243224144175,0.049450004725147795
7,E64,0,A,0.18391901410068096,0.05661508267925018
7,E66,0,B,0.32747537945209626,0.20574571885486295
7,E76,0,B,0.42594354560840647,0.04742511448894846
7,E77,0,C,0.2899953505182133,0.15630101459488147
7,E78,0,C,0.28309036997372555,0.19378908675545475
7,E83,0,B,0.4606005031186226,0.138397566936836
7,E85,0,B,0.4505677296548255,0.11963194199652342
7,E98,0,B,0.3571550947742972,0.20077624531011443
8,E10,0,B,0.10861235702166193,0.05611190607524469
8,E102,1,D,0.6491830249145378,0.32235511690249313
8,E110,0,C,0.5698073480608606,0.45819186883433277
8,E116,1,D,0.43771147741702393,0.33990027004058815
8,E118,1,D,0.39329224429519194,0.3697266966808036
8,E12,0,B,0.17555733688601757,0.16343381908856938
8,E120,1,D,0.9968434359227023,0.7506950917309368
8,E122,1,D,0.5641081200742655,0.32235511690249313
8,E17,0,A,0.09512239797855943,0.04595546371006369
8,E21,0,B,0.060054948666614046,0.08642593626829305
8,E22,0,A,0.07927055016722728,0.04595546371006369
8,E23,0,B,0.07115348486655984,0.06314057608679671
8,E3,0,C,0.035737300257223874,0.06314057608679671
8,E37,0,B,0.09701047498855957,0.06081195107801163
8,E38,0,B,0.16476533300219784,0.16343381908856938
8,E41,0,C,0.11541669286915206,0.09865526253424355
8,E44,0,C,0.11763602035345515,0.07495716709408377
8,E45,1,B,0.1370345461109963,0.0645186548572855
8,E48,0,A,0.0919847091981472,0.04595546371006369
8,E53,0,C,0.1885761774757761,0.04595546371006369
8,E58,0,B,0.210581581070336,0.13269642469925316
8,E67,0,B,0.20597743168674587,0.061090046311919735
8,E72,0,C,0.644802833503152,0.062010984996069676
8,E75,0,C,0.10074862625467954,0.075542518741258
8,E91,0,A,0.25186481927278553,0.10014763538009612
9,E108,1,D,0.7999347923575798,0.7270086497264809
9,E115,1,D,0.7740150499052237,0.7049413312518928
9,E119,1,D,0.810776909763589,0.6567323462765084
9,E123,1,D,0.7944653866860919,0.6427508644921094
9,E14,0,C,0.15374870837619706,0.056451834808021684
9,E16,0,A,0.16610645294770443,0.08224356555047159
9,E2,0,A,0.057471928666245654,0.05179447313954154
9,E24,0,A,0.17712296545278902,0.05078311136317984
9,E33,0,B,0.19221686517146977,0.06203911874496562
9,E42,0,A,0.21505537502867986,0.08755274930818177
9,E43,0,B,0.28670095222580577,0.2516108160597668
9,E46,0,C,0.22882705057749478,0.05078311136317984
9,E5,0,B,0.14541519412127124,0.059728840294160285
9,E54,0,A,0.2214224851997204,0.05078311136317984
9,E55,0,C,0.27955155611248084,0.0709604741540746
9,E62,0,B,0.3086338851946812,0.099308037294374
9,E69,0,C,0.03073307648807452,0.1611929561642818
9,E73,0,C,0.433728789381414,0.16162716229622018
9,E79,0,B,0.4700758778890335,0.1965986344462063
9,E8,0,A,0.08031335821480634,0.057569244053958475
9,E80,0,C,0.5571266186710906,0.16267492990626786
9,E92,0,C,0.5381542848196967,0.3024200955463983
9,E96,0,C,0.4374720702845765,0.4835001878674699
9,E99,1,D,0.7187007747879945,0.6077189378696608
10,E1,0,A,0.026309590843879627,0.2341687993518785
10,E103,1,D,0.38305841737138674,0.3741802254235713
10,E104,0,C,0.31610774124857133,0.734718184219735
10,E105,0,C,0.3799728907036377,0.7276516210320435
10,E109,1,D,0.28754490528428667,0.734718184219735
10,E111,1,D,0.453029998203794,0.6464508688361481
10,E117,1,D,0.6811201779037152,0.7753630966663346
10,E28,0,B,0.07534266577533999,0.04618660630643654
10,E29,1,C,0.10891796186230197,0.0904526370911153
10,E30,0,B,0.11503596501967385,0.08865809581973498
10,E40,0,C,0.10194989951888983,0.04618660630643654
10,E47,0,C,0.10710797296675324,0.0485746287733739
10,E49,0,C,0.16396985000967265,0.04644138798777514
10,E50,0,C,0.2122349228085267,0.12233110167338442
10,E59,0,A,0.12592794093142895,0.0485746287733739
10,E61,0,B,0.11367961952892183,0.05076541946913276
10,E65,0,B,0.21623601797441228,0.0475674777815004
10,E7,0,A,0.03488191091168935,0.0485746287733739
10,E86,0,C,0.3419330864339184,0.28924423586261366
10,E9,0,A,0.039604474472812,0.0485746287733739
10,E93,0,B,0.35237149888939073,0.14121447142497975
10,E94,0,C,0.20203583297791178,0.6819154676008425
10,E95,0,B,0.11109992956301502,0.14121447142497975
10,E97,0,B,0.27878094276141596,0.6819154676008425
11,E1,0,A,0.2283289370602756,0.4362580833273432
11,E10,0,B,0.35238792332753965,0.059497560441494436
11,E105,0,C,0.5036798179010675,0.5997458086624512
11,E107,1,D,0.5730764000580831,0.44312161041122655
11,E11,0,C,0.2075432776248723,0.15845478690803003
11,E113,1,D,0.8449103387712781,0.6798568784639241
11,E122,1,D,0.6100005525891083,0.6937907395121018
11,E123,1,D,0.8175746860920908,0.5948459002447083
11,E16,0,A,0.33927650754169114,0.04663589253257542
11,E19,0,A,0.31104073172074204,0.17671940908450262
11,E21,0,B,0.2394449171537718,0.04295784068356621
11,E34,0,B,0.24863482051979097,0.04295784068356621
11,E35,0,B,0.2472052752490617,0.04295784068356621
11,E36,1,D,0.26240225663051514,0.04295784068356621
11,E37,0,B,0.31716431848327437,0.17671940908450262
11,E62,0,B,0.3566090537398345,0.06480101894511096
11,E66,0,B,0.38810603047070014,0.273687587679914
11,E69,0,C,0.09168900110730094,0.13997417429572537
11,E75,0,C,0.20880513556985095,0.059497560441494436
11,E83,0,B,0.4940671432426599,0.34878810818594613
11,E9,0,A,0.2655929770654468,0.04295784068356621
11,E90,0,C,0.4621429094804662,0.09147501832728608
11,E94,0,C,0.41306603010357495,0.3179597785133898
11,E95,0,B,0.4073525241641022,0.18971181332091022
11,E98,0,B,0.4634068716318,0.138852369304203
12,E101,1,D,0.8920543640891923,0.6864333848146793
12,E102,1,D,0.6975617809618779,0.39443074075876194
12,E109,1,D,0.34391475726547277,0.5310633713669894
12,E118,1,D,0.5202858251528941,0.3641693117342514
12,E120,1,D,0.990809831907903,0.6864333848146793
12,E17,0,A,0.065528685602539,0.053103194909863774
12,E20,0,B,0.0978136769870422,0.09893190516651568
12,E22,0,A,0.05763151443351213,0.04530944053311376
12,E23,0,B,0.058888628342544096,0.07530398611530381
12,E3,0,C,0.037605129208089894,0.06478207935324566
12,E45,1,B,0.11666025904823484,0.0729797830717166
12,E46,0,C,0.10139683666480331,0.05184629823580198
12,E55,0,C,0.39798233515052456,0.10583233880608175
12,E58,0,B,0.11681104995941737,0.09404654085494141
12,E63,0,B,0.21524585844794006,0.0989338826091118
12,E64,0,A,0.12499623518304648,0.05284732143416909
12,E67,0,B,0.17606121105647837,0.051337309715842654
12,E68,0,C,0.5468799043365365,0.3446589750879593
12,E71,0,B,0.24641131047049972,0.0591977689637605
12,E76,0,B,0.22638482276521382,0.04530944053311376
12,E80,0,C,0.48038148462786967,0.13875182706405514
12,E89,0,A,0.39039124262950353,0.4127104013911774
12,E92,0,C,0.4336906660053981,0.3301573530735574
12,E93,0,B,0.28981194668016325,0.26648249761612347
12,E97,0,B,0.2590309854095613,0.23707057707246448
13,E103,1,D,0.41154000658192375,0.3655067978436473
13,E110,0,C,0.5896949336005147,0.7538435132218022
13,E114,1,D,0.5438142073308502,0.5368563495971831
13,E115,1,D,0.8163742514310215,0.7538435132218022
13,E12,0,B,0.14830170974392573,0.11908127995871169
13,E121,1,D,0.5561762650469319,0.587535280784973
13,E2,0,A,0.03033978705992116,0.047901987011117524
13,E24,0,A,0.06491210367269656,0.06209493744488522
13,E26,0,A,0.13641930187602674,0.0910938702403165
13,E29,1,C,0.12801318701382028,0.10656643902623338
13,E30,0,B,0.10776692330383551,0.1134947845995638
13,E32,0,B,0.17799564239502716,0.08859559747268844
13,E4,0,C,0.051357873972958226,0.04477554530790785
13,E42,0,A,0.1258070496045844,0.0990325600805342
13,E5,0,B,0.06308436994424955,0.047901987011117524
13,E51,0,B,0.09525581117945776,0.04477554530790785
13,E60,0,B,0.23592156694867686,0.4126679351535211
13,E70,0,B,0.22355529690244563,0.07290673860165234
13,E74,0,B,0.1633796231270538,0.09428594772534477
13,E79,0,B,0.3326033012157835,0.2127484469797127
13,E8,0,A,0.043508784589894885,0.06209493744488522
13,E84,0,A,0.18976427464788181,0.05809868447998363
13,E86,0,C,0.3294062925002456,0.39760518369233877
13,E88,0,A,0.20866857307587652,0.071109439380688
13,E99,1,D,0.7182787666704926,0.5262044327806017
14,E112,1,D,0.5701403375195031,0.4536030381250712
14,E116,1,D,0.5505657814697932,0.6846303195475214
14,E117,1,D,0.6770401118907678,0.7332554197448268
14,E13,0,A,0.13700035806755717,0.048642687235898666
14,E14,0,C,0.1590340860221109,0.05141785402946479
14,E25,0,C,0.24098866741046956,0.048642687235898666
14,E33,0,B,0.15182738290632636,0.05327222483974817
14,E38,0,B,0.27659634900739816,0.1595584128828923
14,E39,0,C,0.32946008041406527,0.20449471664037847
14,E40,0,C,0.17025252810345523,0.04402951615093324
14,E43,0,B,0.26310279526776525,0.2810353352562929
14,E44,0,C,0.14952947768143476,0.04402951615093324
14,E47,0,C,0.21124741308804038,0.05250161624665864
14,E50,0,C,0.3046425517081038,0.2523143226989874
14,E52,1,D,0.2146522327950926,0.14100901187165596
14,E53,0,C,0.14156298659553862,0.048642687235898666
14,E56,0,C,0.2467542229764265,0.05071023217503383
14,E6,0,A,0.1256069476479328,0.05327222483974817
14,E65,0,B,0.4123743295095402,0.04627423694115335
14,E7,0,A,0.08166783853800655,0.05141785402946479
14,E78,0,C,0.26054839406107067,0.2458787897732046
14,E81,0,A,0.3466546212100533,0.07533948265340237
14,E82,1,D,0.46675364509738426,0.09565300456595763
14,E85,0,B,0.4699973289982662,0.052457619763409215
15,E100,1,D,0.17289540525962718,0.6616702837848688
15,E104,0,C,0.5158376102769026,0.7410456118363886
15,E106,0,B,0.2789572220319316,0.6616702837848688
15,E108,1,D,0.701772694676432,0.7410456118363886
15,E111,1,D,0.29099952147311264,0.2990968977908356
15,E119,1,D,0.872029240783805,0.6984818555882651
15,E15,0,A,0.06444429601452703,0.07916206123518328
15,E18,0,A,0.09149434832019508,0.052461205306466
15,E27,0,A,0.13003328367680084,0.06095200151603769
15,E28,0,B,0.11468185609582755,0.06271472371434017
15,E31,0,A,0.07487061777884042,0.046186538312266094
15,E41,0,C,0.0907609337647861,0.07338590646689824
15,E48,0,A,0.08907965333128888,0.046186538312266094
15,E49,0,C,0.12733979278270835,0.05324033906473135
15,E54,0,A,0.07945836145378302,0.046186538312266094
15,E57,0,B,0.1293753855362505,0.05324033906473135
15,E59,0,A,0.0963529543734248,0.052461205306466
15,E61,0,B,0.08704429944461681,0.048895898423664416
15,E72,0,C,0.6094333207159182,0.06410761582213179
15,E73,0,C,0.15740255982028548,0.09770719725953204
15,E77,0,C,0.24001688844114372,0.13356931463157598
15,E87,1,C,0.2880641293360872,0.15939557070362675
15,E91,0,A,0.2177851011274015,0.11788811066219272
15,E96,0,C,0.7400935577522656,0.5882116414038013
16,E10,0,B,0.08566792992339294,0.05688034699429477
16,E103,1,D,0.40054795154007133,0.28960212043548106
16,E108,1,D,0.7901761226359317,0.6748341816049539
16,E113,1,D,0.9337611917291535,0.6971359866599968
16,E120,1,D,0.9951557279181265,0.7083102268104357
16,E20,0,B,0.053252680701932294,0.05584656992650977
16,E22,0,A,0.055373038426337305,0.054445806607970174
16,E27,0,A,0.12688815605633275,0.08566280186611028
16,E30,0,B,0.10052333991119891,0.13977227845633444
16,E40,0,C,0.14440539268841643,0.054858557559509996
16,E48,0,A,0.06882976585075107,0.054445806607970174
16,E54,0,A,0.07165845113197589,0.052929061612335564
16,E60,0,B,0.21091436640848107,0.25317647517845826
16,E66,0,B,0.3380514934192468,0.214591653444211
16,E67,0,B,0.1793849002032517,0.06810545285344165
16,E72,0,C,0.6577517805384134,0.08370910621197235
16,E74,0,B,0.16834059641865012,0.15828787390932025
16,E75,0,C,0.11532801861849512,0.06743843267408127
16,E76,0,B,0.20254641164652665,0.06572675057255342
16,E78,0,C,0.1819162497727488,0.14774369669235574
16,E83,0,B,0.3878038648428238,0.16481920036755315
16,E91,0,A,0.17131999819607455,0.14083121274802618
16,E94,0,C,0.25438963852823904,0.176276886255007
16,E95,0,B,0.18342574232996633,0.1143541050301774
16,E99,1,D,0.6331922628161359,0.5111780209345882
17,E102,1,D,0.5335984905639998,0.3411565070664167
17,E115,1,D,0.7764736491717498,0.7061026358589817
17,E12,0,B,0.3748989949036871,0.2701399175914468
17,E121,1,D,0.36231072095400635,0.2966034071768965
17,E122,1,D,0.6316506983110239,0.41801996477416314
17,E123,1,D,0.702052489033595,0.5934809981941823
17,E17,0,A,0.2123236228637234,0.05250828838314714
17,E26,0,A,0.2789765399023804,0.06069546719602212
17,E3,0,C,0.1261690441710305,0.06134024989058971
17,E31,0,A,0.18673538588409888,0.05452867130916561
17,E33,0,B,0.20501309306425944,0.05946008288844704
17,E41,0,C,0.304905569535015,0.05807082453567906
17,E42,0,A,0.2511598943594285,0.1227682326411426
17,E50,0,C,0.41526084248779505,0.20820822035196784
17,E55,0,C,0.2397008124128963,0.08180328415187874
17,E57,0,B,0.25543477854715996,0.07728969322858024
17,E58,0,B,0.4364532270152615,0.1811740219365728
17,E61,0,B,0.16348277941610723,0.06134024989058971
17,E62,0,B,0.41692289128044896,0.06202201808130298
17,E68,0,C,0.4470493583442113,0.34910168412836107
17,E81,0,A,0.2651921647683875,0.058940478972299204
17,E85,0,B,0.48500341188092383,0.1806975030181213
17,E86,0,C,0.49481067622144653,0.24833690803194775
17,E87,1,C,0.5409594728768504,0.35059352037133945
17,E93,0,B,0.44095477649514686,0.23463963443579802
18,E1,0,A,0.08516996705095332,0.19006264168090026
18,E101,1,D,0.8871208275107844,0.7346508614688783
18,E105,0,C,0.39256433383642203,0.6593959445315176
18,E107,1,D,0.40060618353311117,0.5549434693573762
18,E11,0,C,0.11758126597671958,0.08298390172219688
18,E118,1,D,0.5982708913297876,0.5988420755530984
18,E16,0,A,0.16822495545215382,0.0569399453685793
18,E2,0,A,0.05830954402832135,0.05072840278993407
18,E29,1,C,0.19145124923499332,0.06774241539139973
18,E34,0,B,0.14983989612248122,0.06845983098304857
18,E39,0,C,0.34772145438751056,0.09917021149326473
18,E4,0,C,0.11964850717638874,0.044191267089241794
18,E44,0,C,0.13457721157185276,0.06845983098304857
18,E49,0,C,0.3249902411722593,0.044191267089241794
18,E52,1,D,0.20164229221563784,0.11287979526195094
18,E53,0,C,0.13709044663484823,0.07825387769062445
18,E56,0,C,0.2539289128582996,0.04278030118864636
18,E65,0,B,0.37973682299138417,0.03931249500596841
18,E70,0,B,0.4371456338799317,0.08329304429826703
18,E73,0,C,0.4934719687812605,0.11585041361933786
18,E82,1,D,0.4690082129701279,0.08699082481143351
18,E84,0,A,0.29827418319713445,0.08329304429826703
18,E89,0,A,0.4250570311876982,0.2623897349895921
18,E9,0,A,0.14193443010410273,0.044191267089241794
18,E97,0,B,0.22391274098432698,0.40202342503843674
19,E104,0,C,0.46080315046184117,0.7328615766799674
19,E110,0,C,0.6880996637598542,0.7628100593348959
19,E114,1,D,0.6937940526340889,0.5458935159502635
19,E117,1,D,0.8014594287964283,0.7726891144082163
19,E119,1,D,0.8168010999340085,0.6800514834191176
19,E13,0,A,0.11926938012696003,0.06280040310663414
19,E18,0,A,0.1859865185057394,0.03651439506656861
19,E19,0,A,0.08242108441746133,0.04734436813783928
19,E23,0,B,0.11119635908870089,0.03728813970531533
19,E24,0,A,0.14832000426266673,0.03651439506656861
19,E25,0,C,0.23539846407314632,0.06280040310663414
19,E32,0,B,0.2880668464930927,0.24022095722018275
19,E36,1,D,0.15939064697759703,0.03651439506656861
19,E43,0,B,0.36444765734349843,0.15460231745831365
19,E45,1,B,0.19662536706616518,0.0752775447425505
19,E46,0,C,0.20337252507240322,0.03651439506656861
19,E51,0,B,0.13998714961458875,0.03651439506656861
19,E63,0,B,0.29322249375173287,0.03927493712678576
19,E69,0,C,0.1280223343909207,0.16641314041784472
19,E71,0,B,0.3340025411762353,0.08337421299499907
19,E79,0,B,0.46833217116825976,0.2929613925533663
19,E8,0,A,0.07688644770101265,0.03651439506656861
19,E92,0,C,0.46795788167193875,0.44782660615230224
19,E98,0,B,0.4465353959552544,0.1859470858982945
20,E100,1,D,0.18540605850866512,0.6359487552213059
20,E106,0,B,0.24752701016141032,0.6621637262387092
20,E109,1,D,0.3610198049932364,0.6989261897411241
20,E111,1,D,0.2779781282965923,0.34542263675393015
20,E112,1,D,0.6057352524933722,0.5316172485175245
20,E116,1,D,0.46872634674406355,0.7111049434569419
20,E14,0,C,0.06387195066726489,0.05026474856084124
20,E15,0,A,0.0721322209721483,0.10199092261099814
20,E21,0,B,0.07525763282586245,0.08776769801613872
20,E28,0,B,0.10461052815978289,0.09725880545929289
20,E35,0,B,0.10485094060479595,0.05003595213114269
20,E37,0,B,0.11493382433476622,0.09543916339455108
20,E38,0,B,0.16025708543491146,0.19697622211924806
20,E47,0,C,0.10816857236422692,0.05260433279969137
20,E5,0,B,0.07445746257760999,0.054477922391150554
20,E59,0,A,0.13054733178387443,0.05260433279969137
20,E6,0,A,0.06844764991256087,0.05026474856084124
20,E64,0,A,0.1084782863200936,0.050076940712505943
20,E7,0,A,0.014401837184086318,0.04878303001192251
20,E77,0,C,0.2987037459971546,0.1686388918350348
20,E80,0,C,0.5684060214459075,0.22369021331563502
20,E88,0,A,0.18105355885505212,0.09284481854928225
20,E90,0,C,0.33302993257009167,0.1893393060618085
20,E96,0,C,0.7476946731104125,0.4008451838275987
21,E1,0,A,0.11479136183918767,0.2864089185551092
21,E108,1,D,0.7115771249043362,0.6681752587076897
21,E109,1,D,0.4024281414191363,0.608917539674418
21,E112,1,D,0.6262883050641027,0.5802898577544897
21,E119,1,D,0.7463934529062882,0.6439174632023411
21,E16,0,A,0.20813465756498434,0.04685868010086658
21,E24,0,A,0.16570610030244481,0.044306294543051905
21,E26,0,A,0.27062928158969035,0.057060720885437385
21,E27,0,A,0.23134609008607127,0.06235531793297901
21,E32,0,B,0.30221911416398645,0.060181833680428294
21,E4,0,C,0.18920429560573424,0.06922145163379563
21,E41,0,C,0.1965045121867737,0.04685821624257706
21,E43,0,B,0.19382378378401205,0.27891244380260555
21,E54,0,A,0.2000727398132716,0.051182089376188095
21,E55,0,C,0.3244976203467791,0.07943314750537322
21,E58,0,B,0.2932667455795417,0.2440656752105185
21,E59,0,A,0.1961870004473777,0.05867403190474011
21,E6,0,A,0.143080592713845,0.04538216362461303
21,E61,0,B,0.16476654242113897,0.06364424689248628
21,E65,0,B,0.3518120385269743,0.046719923569758966
21,E69,0,C,0.0647621627962359,0.21577398836787665
21,E7,0,A,0.07618213664998291,0.05455736166864956
21,E78,0,C,0.31406287542121136,0.19904410249811907
21,E82,1,D,0.41171409953516463,0.10737419305446681
21,E97,0,B,0.24726886751275162,0.35393363472997996
22,E101,1,D,0.87391225046749,0.7746891823892403
